name_google,name_foursquare,ratio_name,address_google,address_foursquare,ratio_address
Lilli and Loo,Ghoroa Sweets and Restaurant,86,"792 Lexington Avenue, New York",New York,90
Bar Italia,Vivo Restaurant & Bar Italian Cuisine,90,"768 Madison Avenue, New York",New York,90
Match 65 Brasserie,"Duet Brasserie, Bakery & Catering",86,"29 East 65th Street, New York",65th street,90
Daniel,Daniel,100,"60 East 65th Street, New York",65th street,90
Arabelle,La Caravelle Restaurant,79,"37 East 64th Street, New York",St 6,90
Pastafina,Pastafina,100,"876 Lexington Avenue, New York",876 Lexington Ave,90
Panda Bubble Tea,Panda Chinese Restaurant,86,"858 Lexington Avenue, New York",New York,90
Little luzzo's Ciro Adamo,Luzzo's,90,"119 East 96th Street, New York",New York,90
The Rochard NYC,Ocha,90,"1504 Lexington Avenue, New York",New York,90
Bardolino Pizza,Pizza Pizza,95,"1505 Lexington Avenue, New York",1505 Lexington Ave,90
Bonjour Crepes & Wine,7 Old Fulton Restaurant and Wine Bar,86,"1442 Lexington Avenue, New York",New York,90
Judy's,Judy's Restaurant,90,"1505 Lexington Avenue, New York",1505 Lexington Ave,90
T & J,"Rincon Montane Restaurant , Jamaica",90,"1257 Park Avenue, New York","New York, New York",95
Barking Dog,Salty Dog Bar and Restaurant,86,"1678 3rd Avenue, New York","New York, New York",95
Earl's Beer and Cheese,Ambrosia Italian and Albanian Restaurant,86,"1259 Park Avenue, New York","New York, New York",95
LaRustica Pizza,La Rustica Pizza,97,"1426 Lexington Avenue, New York",New York,90
The District,The Golden Glass Restaurant,86,"1679 3rd Avenue #2522, New York",New York,90
Zesty Pizzeria,La Strada Pizzeria & Restaurant,86,"1670 3rd Avenue, New York","New York, New York",95
Isohama,Isohama,100,"1666 3rd Avenue, New York","New York, New York",95
El Paso Taqueria,El Morro Restaurant & Bar,86,"64 East 97th Street, New York",New York,90
O'Flanagan's Bar & Grill,Theresa's Polish American Restaurant,86,"1664 3rd Avenue, New York","New York, New York",95
Korali Estiatorio,Li Li,86,"1662 3rd Avenue, New York","New York, New York",95
Bread N Wine,All Refrigeration 'N Restaurant Equipment,86,"1417 Lexington Avenue, New York",New York,90
Fish Bone,Fish,90,"4525 Church Avenue, Brooklyn",brooklyn,90
Danny's Tasty Delight,Tasty Deli,90,"778 Lenox Road, Brooklyn",brooklyn,90
Best Bites Restaurant,Best Bites,90,"4601 Church Avenue, Brooklyn",4601 Church Ave,90
FRIED CHICKEN WITH THE SAUCE,The Restaurant,86,"4605 Church Avenue, Brooklyn",4605 Church Ave,90
Faye and King's Express,Ambrosia Italian and Albanian Restaurant,86,"4605 Church Avenue, Brooklyn",4605 Church Ave,90
J&K Jerk Chicken & Grill,Golden Krust Caribbean Bakery and Grill,86,"907 New York Avenue, Brooklyn",New York,90
Katie O's,Katie O's Restaurant,90,"452 East New York Avenue, Brooklyn",New York,90
Culpeppers,Eros,68,"1082 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Krystal Bar & Lounge,Bar Sol De Quito Restaurant II,86,"1534 University Avenue, The Bronx",196 23 Jamaica Avenue,86
MG. 54 Catering Hall,Zaffran Party Hall & restaurant,86,"1542 University Avenue, The Bronx",196 23 Jamaica Avenue,86
MG54 BAR & LOUNGE,Bar Sol De Quito Restaurant II,86,"1548 -1546, University Avenue, The Bronx",196 23 Jamaica Avenue,86
Wasakaka,ASEA,68,"2440 Amsterdam Avenue, New York",Amsterdam avenue,90
Emergency Snack Bar,Gen,90,"1354 Edward L Grant Highway, The Bronx",943 ave. l,86
The Heights,The Golden Glass Restaurant,86,"203 Audubon Avenue, New York",New York,90
NYY Steak,Mambi Steak House Bar & Grill,86,"1 East 161 Street, The Bronx",Street,90
Bronx Gyro,"Airways Pizza, Gyro & Restaurant",86,The Bronx,"1095 Prospect Ave, Bronx, NY 10459",86
US Kennedy's Chicken & Pizza,Kennedy Pizza & Chicken,95,United States,"2578 Broadway, New York, NY 10025, United States",90
El Nuevo Yoly. Restaurant,Restaurant,90,"118 Featherbed Lane, The Bronx",118-00 Sutphin Blvd,86
Yoly Restaurant,Yoly Restaurant,100,"118 Featherbed Lane, The Bronx",118-00 Sutphin Blvd,86
Sosua Restaurant,Restaurant,90,"57 West 170th Street, The Bronx",Street,90
Pizza Cachapas Y Mas,Pizza,90,"59 West 170th Street, The Bronx",Street,90
Emily Coffee Shop,Coffee Shop,90,"1368 Cromwell Avenue, The Bronx",311 Avenue X,86
Suyo,Sumo Sushi,68,"1401 Plaza Drive, The Bronx",220 Cadman Plaza W,86
Tacos Luna,La Luna Restaurant,86,"1412-1448, Jerome Avenue, The Bronx",196 23 Jamaica Avenue,86
Coffee cosina,Coffee,90,"1350 Jerome Avenue, The Bronx",311 Avenue X,86
Pizza Express,Pizza Express,100,"19 East 170th Street, The Bronx",Street,90
Paul’s Daughter,Theresa's Polish American Restaurant,86,"1001 Riegelmann Boardwalk, Brooklyn",Boardwalk,90
Sausage Heros Hot Pizza,Eros,90,Brooklyn,brooklyn,100
Pete’s Clam Stop,Theresa's Polish American Restaurant,86,"1320 Surf Avenue, Brooklyn",brooklyn,90
Mi Candileja Restaurant,Mi Candileja,90,"1509 Mermaid Avenue, Brooklyn",1509 Mermaid Ave,90
Nathan's Famous - Coney Island,Moti's,86,"1310 Surf Avenue, Brooklyn",brooklyn,90
Pizza On The Run,Pizza On The Run,100,"2914 Stillwell Avenue, Brooklyn",brooklyn,90
Turkish Kebab House,Hunan House Chinese Restaurant,86,"2904 Stillwell Avenue, Brooklyn",brooklyn,90
Tom's,Tom's Restaurant,90,"1229 Riegelmann Boardwalk, Brooklyn",Boardwalk,90
Ruby's Bar & Grill,Ruby,90,"1213 Riegelmann Boardwalk, Brooklyn",Boardwalk,90
The Café at Wave Hill,The Loft BKNY Restaurant & Lounge,86,"675 West 249th Street, The Bronx",9th St,90
Corner Cafe & Bakery,Corner Cafe & Bakery,100,"3718 Riverdale Avenue, The Bronx",196 23 Jamaica Avenue,86
Empire 19,Empire Restaurant,86,"19 Knolls Crescent, The Bronx",25-19 Parsons Blvd,86
Famous Pizza Express,Pizza,90,"570 Kappock Street #6402, The Bronx",Street,90
Siam Square,Chelsea Square Restaurant,86,"564 Kappock Street, The Bronx",Street,90
Indian Road Cafe,Cafe 47,86,"600 West 218th Street, New York",New York,90
Taqueria Sinaloense,Mi Barrio Taqueria Restaurant,86,"113 West 225th Street, The Bronx",Street,90
China Wang,China Wang,100,"109 West 225th Street, The Bronx",Street,90
Arturo's Pizza,Arturo's Pizza,100,"5189 Broadway, West 225th Street, The Bronx",Broadway,90
Arturo's Pizza,Arturo's Pizza,100,"5189 Broadway Ste A, The Bronx",Broadway,90
Ceniza Restaurant Two,Restaurant,90,"5085 Broadway, New York","New York, New York",95
Dunkin Donuts,Dunkin',90,"5201 Broadway, New York","New York, New York",95
Amore juice bar,El Morro Restaurant & Bar,86,"5025 Broadway, New York","New York, New York",95
El Nuevo Sabor,El Nuevo Sabor Restaurante,90,"4032 10th Avenue, New York","New York, New York",95
Cafe Tabaco & Ron,Cafe 47,86,"501 West 214th Street # A, New York",New York,90
Piccoli Take Out,New Good Joy Take Out Restaurant,86,"157 A Prospect Park Southwest, Brooklyn",brooklyn,90
Bene,Bene Restaurant & Pizzeria,90,"157 Prospect Park Southwest, Brooklyn",brooklyn,90
Le Paddock,Le Fatima Bar & Grill Restaurant,86,"1235 Prospect Avenue, Brooklyn",brooklyn,90
Cena,Oceana,80,"601 Greenwood Avenue, Brooklyn",brooklyn,90
Little Toninos Pizzeria & Cafe,Cafe 47,86,"424 Greenwood Avenue, Brooklyn",brooklyn,90
Szechuan Garden,szechuan garden restaurant,90,"463 7th Avenue, Brooklyn",7th Ave,90
Java,Java Indonesian Rijsttafel,90,"455 7th Avenue, Brooklyn",455 7th Ave,90
kiku sushi,Kiku,90,"453 7th Avenue, Brooklyn",7th Ave,90
Mike Daddy's Pizza,Mike Daddy's Pizza,100,"449 7th Avenue, Brooklyn",7th Ave,90
Gnarly Eats,EATS DELICIOUS BAKERY & RESTUARANT,86,"447 7th Avenue, Brooklyn",7th Ave,90
Camperdown Elm,Vinegar Hill House Foods @ West Elm,86,"441 7th Avenue, Brooklyn",7th Ave,90
Brancaccio's Food Shop,Brancaccio's,90,"3011 Fort Hamilton Parkway, Brooklyn",brooklyn,90
Uncle Frankie's Pizza,Pizza,90,"3007 Fort Hamilton Parkway, Brooklyn",3007 Fort Hamilton Parkway,95
Yummy Thai,Yummy Yummy,95,"383 Flatbush Avenue, Brooklyn",Flatbush ave,90
Kami Asian,Okami Asian Fusion Restaurant,90,"385 Flatbush Avenue, Brooklyn",Flatbush ave,90
El Paso,El Paso Restaurant,90,"387 Flatbush Avenue, Brooklyn",Flatbush ave,90
Hungry Ghost,OTB,60,"183 Sterling Place, Brooklyn",brooklyn,90
El Gran Castillo De Jagua,El Castillo De Jagua,95,"355 Flatbush Avenue, Brooklyn",Flatbush ave,90
Fausto,Sabor Del Austro Restaurant,75,"348 Flatbush Avenue, Brooklyn",Flatbush ave,90
Wing Wagon,Wing xin chinese restaurant,86,"351 Flatbush Avenue, Brooklyn",Flatbush ave,90
Autumn,Matamin Dairy Restaurant,60,"349 Flatbush Avenue, Brooklyn",Flatbush ave,90
Antonio's,Antonio's Restaurant,90,"318 Flatbush Avenue, Brooklyn",Flatbush ave,90
Sushi Lin,Ginpachi Sushi Restaurant,86,"335 Flatbush Avenue, Brooklyn",Flatbush ave,90
Ruby Kitchen,Ruby,90,"162 Park Place, Brooklyn",brooklyn,90
Dao Palate,East Palate Restaurant,86,"329 Flatbush Avenue, Brooklyn",Flatbush ave,90
Milk River Restaurant,Milk River Restaurant,100,"960 Atlantic Avenue B, Brooklyn",960 Atlantic Ave,90
Best Burger Palace,Best China,86,"986 Atlantic Avenue, Brooklyn",brooklyn,90
Vegetarian palate,Ital Shak Vegetarian Restaurant,86,"603 Washington Avenue, Brooklyn",brooklyn,90
Sapid,Sapid Indian Restaurant,90,"595 Washington Avenue, Brooklyn",595 Washington Ave,90
Nate,POMEGRANATE DELI,90,"595 Washington Avenue, Brooklyn",595 Washington Ave,90
Look,Overlook,90,"622 Washington Avenue, Brooklyn",brooklyn,90
Art Cafe + Bar,El Morro Restaurant & Bar,86,"884 Pacific Street, Brooklyn",brooklyn,90
Belli Osteria,Osteria Gelsi Restaurant,86,"860 Fulton Street, Brooklyn",Fulton,90
Emily,Emily's Restaurant,90,"919 Fulton Street, Brooklyn",Fulton,90
likkle jamaican dumpling house & library,Dumpling House,90,"884 Fulton Street, Brooklyn",Fulton,90
James,James,100,"605 Carlton Avenue, Brooklyn",605 Carlton Ave,90
Burrito Bar and Kitchen,Ambrosia Italian and Albanian Restaurant,86,"307 Flatbush Avenue, Brooklyn",Flatbush ave,90
Cheryl's Global Soul,Cheryl's Global Soul,100,"236 Underhill Avenue, Brooklyn",brooklyn,90
King David Tacos,King Wok Chinese Restaurant,86,"Grand Army Plaza, Brooklyn",brooklyn,90
Grand Panda,Panda Chinese Restaurant,86,"10403 Glenwood Road, Brooklyn",brooklyn,90
Heng Chang,Chang Jiang Kitchen Chinese Restaurant,86,"2042 Rockaway Parkway, Brooklyn",brooklyn,90
Brooklyn Lifestyle Athletic Club,Club Deli Restaurant,86,"1500 Paerdegat Avenue North, Brooklyn",brooklyn,90
Richard's,Richard's Fine Foods And Bordello,90,"9112 Avenue L, Brooklyn",brooklyn,90
La Tranquilité L'Impressioniste,La Badee Restaurant,86,"9128 Avenue L, Brooklyn",brooklyn,90
Richard's Diner & Catering,Diner,90,"9712 Seaview Avenue, Brooklyn",brooklyn,90
Food King,New Food King,95,"9202 Avenue L #A, Brooklyn",brooklyn,90
Happy Taco,Happy Family Restaurant,86,"9202 Avenue L, Brooklyn",brooklyn,90
Yi Hong,Tong Sam Gyup Goo Yi Restaurant,86,"9103 Avenue L, Brooklyn",brooklyn,90
Ghetto Shack Restaurant,Restaurant,90,"9320 Avenue L, Brooklyn",brooklyn,90
Honey Bee's,Theresa's Polish American Restaurant,86,"9322 Avenue L, Brooklyn",brooklyn,90
Richard's Restaurant and Bar,Restaurant,90,"9404 Avenue L, Brooklyn",brooklyn,90
Il Posto,Il Miglio Pizza & Italian Restaurant,86,"7409 Avenue U, Brooklyn",Avenue U,90
Park Place Restaurant,Market Place Restaurant,91,"7409 Avenue U, Brooklyn",Avenue U,90
Wilkens Fine Foods,Wilkens Fine Foods,100,"7114 Avenue U, Brooklyn",Avenue U,90
Bergen Beach Cafe,Gen,90,"7112 Avenue U 1st Floor, Brooklyn",Avenue U,90
Joann's Cuisine,Theresa's Polish American Restaurant,86,"729 East 87th Street, Brooklyn",brooklyn,90
Ashoka Grill,Golden Krust Caribbean Bakery and Grill,86,"1436 Flatbush Avenue, Brooklyn",Flatbush ave,90
Mei Jung Mei,Mei Jung Mei Chinese Restaurant,90,"1402 Flatbush Avenue, Brooklyn",Flatbush ave,90
BG Café Creole,Kween Creole Restaurant,86,"1366 Flatbush Avenue, Brooklyn",Flatbush ave,90
Taste Of The City fresh grill,Taste,90,"1368 Flatbush Avenue, Brooklyn",Flatbush ave,90
Yoyo Fritaille,Kay Manmanm Restaurant and Fritaille,86,"2811 Glenwood Road, Brooklyn",brooklyn,90
OOH LA LA Ambience Express,La Palina,86,"1433 Flatbush Avenue, Brooklyn",Flatbush ave,90
Mirna's Pupuseria,Theresa's Polish American Restaurant,86,"1350 Flatbush Avenue, Brooklyn",Flatbush ave,90
New Golden,New Golden Restaurant,90,"1483 Flatbush Avenue, Brooklyn",Flatbush ave,90
Bake & Things,Bake & Things,100,"1489 Flatbush Avenue, Brooklyn",Flatbush ave,90
Fritaille 5 Star,Star,90,"1347 Flatbush Avenue, Brooklyn",Flatbush ave,90
El Pilon Italy,El Morro Restaurant & Bar,86,"1306 Flatbush Avenue, Brooklyn",Flatbush ave,90
El Ranchito Poblano,El Mexicano,86,"1306 Flatbush Avenue, Brooklyn",Flatbush ave,90
Exquisite Supreme,Taste Supreme Jamaican Restaurant,86,"2905 Glenwood Road, Brooklyn",brooklyn,90
McBeans,Bea,90,"1501 Flatbush Avenue, Brooklyn",Flatbush ave,90
El Paso,El Paso Restaurant,90,"1610 Newkirk Avenue, Brooklyn",1610 Newkirk Ave,90
Westwood Bar,El Morro Restaurant & Bar,86,"1715 Foster Avenue, Brooklyn",brooklyn,90
Family Kitchen,Happy Family Restaurant,86,"1709 Foster Avenue, Brooklyn",brooklyn,90
Don Burrito,Don Pepe Restaurant,86,"5 Newkirk Plaza, Brooklyn",brooklyn,90
Wattli Bar & Kitchen,Bar Sol De Quito Restaurant II,86,"1505 Newkirk Avenue, Brooklyn",brooklyn,90
Pablo's Diner,Diner,90,"43 Newkirk Plaza, Brooklyn",brooklyn,90
Tacos El Paisano,Tacos El Paisa,93,"East 16th st. Foster Ave East 16th st, Cortelyou Road, Brooklyn",brooklyn,90
Tacos El Paisano,Tacos El Paisa,93,"East 16th St and, Foster Avenue, Brooklyn",brooklyn,90
Sunset Bagels,Sunset Restaurant Diner,86,"1501 Foster Avenue, Brooklyn",brooklyn,90
BBQ,Korean BBQ Restaurant,90,Brooklyn,brooklyn,100
The Ox Tavern,The Golden Glass Restaurant,86,"1301 Newkirk Avenue, Brooklyn",brooklyn,90
El Charro de Morelos Cafe,Cafe 47,86,"1228 Flatbush Avenue, Brooklyn",Flatbush ave,90
Koko,Tokyo Steak,68,"375 Marlborough Road, Brooklyn",brooklyn,90
Albaik Express Halal Food,Express Halal Food,95,"E 16 Cortelyou Road, Brooklyn",brooklyn,90
Dacta Bird,Golden Bird Chinese Food,86,"1553 Ralph Avenue, Brooklyn",brooklyn,90
New Style Pappa's Fried,Theresa's Polish American Restaurant,86,"5930 Glenwood Road, Brooklyn",brooklyn,90
Golden Village,"Golden Forest Chinese Restaurant, Brooklyn Ny",86,"5912 Glenwood Road, Brooklyn",brooklyn,90
Kam Fung Kitchen,Kam Luang Kitchen,91,"5221 Avenue N, Brooklyn",brooklyn,90
Tony Pepperoni II,Bar Sol De Quito Restaurant II,86,"5011 Avenue N, Brooklyn",brooklyn,90
George's Luncheonette,Theresa's Polish American Restaurant,86,"2157 Utica Avenue, Brooklyn",brooklyn,90
Katou,katou restaurant,90,"5012 Avenue M, Brooklyn",brooklyn,90
Bellyful Bar & Grill,Bar Sol De Quito Restaurant II,86,"2102 Utica Avenue, Brooklyn",2102 Utica Ave,90
876,876 Jamaican Restaurant,90,"2102 Utica Avenue, Brooklyn",2102 Utica Ave,90
Spring Garden,Spring Gardens Jamaican Restaurant,90,"4710 Avenue N, Brooklyn",brooklyn,90
New Bok Choy & Roll,New Fulin Kwok Seafood Restaurant,86,"4703 Avenue N, Brooklyn",brooklyn,90
Battista,Battista Restaurant,90,"4602 Avenue N, Brooklyn",4602 Avenue N,90
Saigon Grill & Bar,Bar Sol De Quito Restaurant II,86,"4521 Avenue N, Brooklyn",brooklyn,90
China New Star,China New Star,100,"2212 Flatbush Avenue, Brooklyn",Flatbush ave,90
Floridian Diner,Diner,90,"2301 Flatbush Avenue, Brooklyn",Flatbush ave,90
Halsey Bar & Grill,Bar Sol De Quito Restaurant II,86,"4404 Avenue H, Brooklyn",brooklyn,90
CZEN Restaurant,Ocean Restaurant,90,"4410 Avenue H, Brooklyn",brooklyn,90
Lello's Pizza,Pizza Pizza,95,"4018 Glenwood Road, Brooklyn",brooklyn,90
JJ's Fritaille,Theresa's Polish American Restaurant,86,"4021 Glenwood Road, Brooklyn",brooklyn,90
Bklyn Prime,PRIME Rooftop Lounge at the Bentley,86,"4315 Farragut Road, Brooklyn",brooklyn,90
Blue Mountain,Blue Mountain Farm,95,"1695 Utica Avenue, Brooklyn",brooklyn,90
Bean & Bean Queens,Queen,90,"252-29 Northern Boulevard, Little Neck",147-18 Northern Blvd,86
Turquoise Seafood Restaurant,Restaurant,90,"25309 Northern Boulevard, Little Neck",147-18 Northern Blvd,86
Little Saigon Restaurant,Restaurant,90,"25309 Northern Boulevard, Little Neck",147-18 Northern Blvd,86
La Baraka,La Baraka Restaurant,90,"25509 Northern Boulevard, Flushing",147-18 Northern Blvd,86
Bangkok Avenue,Church Avenue Restaurant,86,"253-21 Northern Boulevard, Queens",147-18 Northern Blvd,86
Greek Islands,Greek Islands,100,"25317 Northern Boulevard, Little Neck",147-18 Northern Blvd,86
Little Mooshu林记糖卤鸭,Little Bandgladesh Restaurant,86,"253-13 Northern Boulevard, Queens",147-18 Northern Blvd,86
Café 1 of a Kind,Lucky 1 Chinese Restaurant,86,"255-13 Northern Boulevard, Queens",147-18 Northern Blvd,86
Kebab House,Hunan House Chinese Restaurant,86,"255-05 Northern Boulevard, New York",New York,90
Yasaya,Maya,68,"253-250 Northern Boulevard, New York",New York,90
Yasaiya,Maya,68,"25211 Northern Boulevard, New York",New York,90
La Parada Express,La Parada,90,"460 3rd Avenue, Brooklyn",brooklyn,90
Table 87,"The Round Table Restaurant, at The Algonquin",86,"473 3rd Avenue, Brooklyn",brooklyn,90
Michael & Ping's,Theresa's Polish American Restaurant,86,"437 3rd Avenue, Brooklyn",437 3rd Ave,90
Villa Mia Pizza,Villa Pizza,95,"526 3rd Avenue, Brooklyn",brooklyn,90
Number One Deli,Deli,90,"536 3rd Avenue, Brooklyn",536 3rd Ave,90
Surfish Bistro,Fish,90,"550 3rd Avenue, Brooklyn",brooklyn,90
Gueros,Eros,90,"494 4th Avenue, Brooklyn",4th Ave,90
Shelsky's Brooklyn Bagels,Moti's,86,"453 4th Avenue, Brooklyn",4th Ave,90
Olivier Bistro,Luna Asian Bistro and Japanese Rooftop Restaurant 日本料理,86,"469 4th Avenue, Brooklyn",4th Ave,90
Pulia Restaurant,Puglia Restaurant,97,"548 4th Avenue, Brooklyn",4th Ave,90
Athena Mediterranean Cuisine,Athena Mediterranean Cuisine,100,"535 6th Avenue, Brooklyn",535 6th Ave,90
Belli Osteria,Osteria Gelsi Restaurant,86,"522 6th Avenue, Brooklyn",brooklyn,90
Piccoli Trattoria,Maria's Trattoria Restaurant,86,"522 6th Avenue, Brooklyn",brooklyn,90
Princess,Princess Pizzeria,90,"535 5th Avenue, Brooklyn",535 5th Ave,90
Sidecar,Hillside Car Wash,77,"560 5th Avenue, Brooklyn",5th Avenue,90
King Royal Fried Chicken,King Hing,86,"590 5th Avenue, Brooklyn",5th Avenue,90
Lenny's Pizzeria,Lenny's Pizzeria,100,"594 5th Avenue #5436, Brooklyn",5th Avenue,90
Empanada Loca,Boca Loca Restaurant,86,"606 5th Avenue, Brooklyn",5th Avenue,90
Mariella,Labella Mariella Pizzeria,90,"492 6th Avenue, Brooklyn",brooklyn,90
Fonda,Fonda,100,"434 7th Avenue, Brooklyn",434 7th Ave,90
Soigne,Soigne,100,"486 6th Avenue, Brooklyn",486 6th Ave,90
Baciccia Pizza e Cucina,Pizza,90,"426A 7th Avenue, Brooklyn",7th Ave,90
Colony 274,Canlon's,56,"274 4th Avenue, Brooklyn",4th Ave,90
Daigo Sushi Roll Bar,Bar Sol De Quito Restaurant II,86,"527 Carroll Street, Brooklyn",brooklyn,90
Gowanus Gardens,Spring Gardens Jamaican Restaurant,86,"256 4th Avenue, Brooklyn",4th Ave,90
My Cuban Spot,Cuba,90,"488 Carroll Street, Brooklyn",brooklyn,90
Cottabene Well Done Pizza Corporation,Pizza,90,"488 Carroll Street, Brooklyn",brooklyn,90
Rice & Beans,Rice 'n' Beans,95,"234 4th Avenue, Brooklyn",234 4th Ave,90
Baba's Pierogies,Theresa's Polish American Restaurant,86,"295 3rd Avenue, Brooklyn",brooklyn,90
